tid,"ll_img","tag"
25944,"LMSMPS507160026","apprentice"
26069,"LMSMPS507170183","apprentice"
26192,"LMSMPS507210022","apprentice"
26196,"LMSMPS507210037","apprentice"
26199,"LMSMPS507210039","apprentice"
26225,"LMSMPS507220003","apprentice"
26382,"LMSMPS507290050","apprentice"
26411,"LMSMPS507330043","apprentice"
26417,"LMSMPS507360011","apprentice"
26419,"LMSMPS507360013","apprentice"
26652,"LMSMPS507730120","apprentice"
26654,"LMSMPS507730122","apprentice"
26656,"LMSMPS507730123","apprentice"
26658,"LMSMPS507730127","apprentice"
26662,"LMSMPS507730130","apprentice"
26666,"LMSMPS507730132","apprentice"
26668,"LMSMPS507730135","apprentice"
26778,"LMSMPS507750190","apprentice"
27119,"LMSMPS507870246","apprentice"
27303,"LMSMPS507930007","apprentice"
27304,"LMSMPS507930008","apprentice"
27312,"LMSMPS507930009","apprentice"
27363,"LMSMPS507950009","apprentice"
27365,"LMSMPS507950010","apprentice"
27367,"LMSMPS507950012","apprentice"
27492,"LMSMPS507970004","apprentice"
27621,"LMSMPS508010047","apprentice"
27688,"LMSMPS508030013","apprentice"
27825,"LMSMPS508070011","apprentice"
27828,"LMSMPS508070013","apprentice"
27831,"LMSMPS508070016","apprentice"
27917,"LMSMPS508090141","apprentice"
27943,"LMSMPS508090172","apprentice"
27994,"LMSMPS508120055","apprentice"
27998,"LMSMPS508120057","apprentice"
28071,"LMSMPS508130150","apprentice"
28172,"LMSMPS508400001","apprentice"
28252,"LMSMPS508430033","apprentice"
28330,"LMSMPS508470114","apprentice"
28376,"LMSMPS508490026","apprentice"
28446,"LMSMPS508500146","apprentice"
28534,"LMSMPS508590089","apprentice"
28603,"LMSMPS508620151","apprentice"
28614,"LMSMPS508620169","apprentice"
28674,"LMSMPS508630015","apprentice"
28859,"LMSMPS508690079","apprentice"
28862,"LMSMPS508690084","apprentice"
29066,"LMSMPS508830207","apprentice"
29254,"LMSMPS508890349","apprentice"
29256,"LMSMPS508890352","apprentice"
29324,"LMSMPS508890405","apprentice"
29334,"LMSMPS508910106","apprentice"
29340,"LMSMPS508910112","apprentice"
29677,"LMSMPS509020173","apprentice"
29939,"LMSMPS509140122","apprentice"
29982,"LMSMPS509150205","apprentice"
29988,"LMSMPS509150209","apprentice"
29990,"LMSMPS509150215","apprentice"
30164,"LMSMPS509200085","apprentice"
30167,"LMSMPS509200087","apprentice"
30173,"LMSMPS509200091","apprentice"
30230,"LMSMPS509220045","apprentice"
30235,"LMSMPS509220057","apprentice"
30277,"LMSMPS509240034","apprentice"
30279,"LMSMPS509240036","apprentice"
30356,"LMSMPS509260031","apprentice"
30361,"LMSMPS509260034","apprentice"
30370,"LMSMPS509260042","apprentice"
30421,"LMSMPS509290042","apprentice"
30506,"LMSMPS509310023","apprentice"
30509,"LMSMPS509310024","apprentice"
30513,"LMSMPS509310027","apprentice"
30516,"LMSMPS509310028","apprentice"
30517,"LMSMPS509310029","apprentice"
30595,"LMSMPS509340073","apprentice"
30598,"LMSMPS509340075","apprentice"
30640,"LMSMPS509360029","apprentice"
30843,"LMSMPS509440027","apprentice"
30868,"LMSMPS509460067","apprentice"
31073,"LMSMPS509520119","apprentice"
31165,"LMSMPS509530208","apprentice"
31207,"LMSMPS509540047","apprentice"
31218,"LMSMPS509540052","apprentice"
31310,"LMSMPS509580069","apprentice"
31312,"LMSMPS509580072","apprentice"
31359,"LMSMPS509590088","apprentice"
31434,"LMSMPS509610087","apprentice"
31442,"LMSMPS509610092","apprentice"
31501,"LMSMPS509630143","apprentice"
31522,"LMSMPS509640166","apprentice"
31604,"LMWJPS653020009","apprentice"
31608,"LMWJPS653020011","apprentice"
31610,"LMWJPS653020012","apprentice"
31633,"LMWJPS653070008","apprentice"
31644,"LMWJPS653140003","apprentice"
31647,"LMWJPS653340003","apprentice"
31656,"LMWJPS653380006","apprentice"
31665,"LMWJPS653410002","apprentice"
31670,"LMWJPS653410004","apprentice"
31672,"LMWJPS653420002","apprentice"
31673,"LMWJPS653430003","apprentice"
31676,"LMWJPS653430004","apprentice"
31711,"LMWJPS653490010","apprentice"
31730,"LMWJPS653520005","apprentice"
31732,"LMWJPS653530002","apprentice"
31739,"LMWJPS653540003","apprentice"
31745,"LMWJPS653560002","apprentice"
31747,"LMWJPS653560004","apprentice"
31755,"LMWJPS653610002","apprentice"
31756,"LMWJPS653610003","apprentice"
31759,"LMWJPS653610005","apprentice"
31764,"LMWJPS653690002","apprentice"
31768,"LMWJPS653690003","apprentice"
31769,"LMWJPS653690004","apprentice"
31771,"LMWJPS653690005","apprentice"
31772,"LMWJPS653690006","apprentice"
31777,"LMWJPS653700002","apprentice"
31780,"LMWJPS653700004","apprentice"
31782,"LMWJPS653700006","apprentice"
31785,"LMWJPS653700007","apprentice"
31794,"LMWJPS653720001","apprentice"
31797,"LMWJPS653720002","apprentice"
31800,"LMWJPS653720005","apprentice"
31814,"LMWJPS653830006","apprentice"
31852,"LMWJPS653930006","apprentice"
31858,"LMWJPS653930007","apprentice"
31859,"LMWJPS653940004","apprentice"
31870,"LMWJPS653940014","apprentice"
31875,"LMWJPS653950006","apprentice"
31911,"LMWJPS653980020","apprentice"
31914,"LMWJPS654010004","apprentice"
31925,"LMWJPS654040002","apprentice"
31932,"LMWJPS654060002","apprentice"
31933,"LMWJPS654060004","apprentice"
31944,"LMWJPS654080009","apprentice"
31948,"LMWJPS654090004","apprentice"
31950,"LMWJPS654090007","apprentice"
31958,"LMWJPS654100002","apprentice"
31983,"LMWJPS654130005","apprentice"
31985,"LMWJPS654130018","apprentice"
31988,"LMWJPS654130021","apprentice"
31992,"LMWJPS654150002","apprentice"
31994,"LMWJPS654170004","apprentice"
32011,"LMWJPS654260008","apprentice"
32023,"LMWJPS654330001","apprentice"
32026,"LMWJPS654370004","apprentice"
32031,"LMWJPS654380009","apprentice"
32040,"LMWJPS654390005","apprentice"
32049,"LMWJPS654400014","apprentice"
32050,"LMWJPS654400016","apprentice"
32051,"LMWJPS654410007","apprentice"
32055,"LMWJPS654410009","apprentice"
32059,"LMWJPS654410011","apprentice"
32061,"LMWJPS654440002","apprentice"
32065,"LMWJPS654440005","apprentice"
32066,"LMWJPS654440007","apprentice"
32088,"LMWJPS654550005","apprentice"
32092,"LMWJPS654580005","apprentice"
32099,"LMWJPS654590007","apprentice"
32100,"LMWJPS654600008","apprentice"
32131,"LMWJPS654810059","apprentice"
32135,"LMWJPS654810063","apprentice"
32144,"LMWJPS654820066","apprentice"
32148,"LMWJPS654820068","apprentice"
32155,"LMWJPS654820072","apprentice"
32158,"LMWJPS654820075","apprentice"
32162,"LMWJPS654830088","apprentice"
32209,"LMWJPS654990016","apprentice"
32217,"LMWJPS654990023","apprentice"
32223,"LMWJPS654990026","apprentice"
32229,"LMWJPS654990028","apprentice"
6,"LMOBPS450080031","assault"
37,"LMOBPS450140019","assault"
149,"LMSLPS150050042","assault"
268,"LMSLPS150060155","assault"
357,"LMSLPS150070208","assault"
368,"LMSLPS150070211","assault"
850,"LMSLPS150120038","assault"
1200,"LMSLPS150190018","assault"
1943,"LMSLPS150260122","assault"
2587,"LMSLPS150310161","assault"
2606,"LMSLPS150310172","assault"
2798,"LMSLPS150330119","assault"
3426,"LMSLPS150420039","assault"
3668,"LMSLPS150440057","assault"
3671,"LMSLPS150440058","assault"
3879,"LMSLPS150460045","assault"
3964,"LMSLPS150470010","assault"
3982,"LMSLPS150470086","assault"
4262,"LMSLPS150500053","assault"
4266,"LMSLPS150500061","assault"
4368,"LMSLPS150510005","assault"
4545,"LMSLPS150530053","assault"
4732,"LMSLPS150550017","assault"
4740,"LMSLPS150550044","assault"
4838,"LMSLPS150560068","assault"
4919,"LMSLPS150570005","assault"
4923,"LMSLPS150570006","assault"
4928,"LMSLPS150570041","assault"
5132,"LMSLPS150600039","assault"
5439,"LMSLPS150640059","assault"
5442,"LMSLPS150640060","assault"
5445,"LMSLPS150640061","assault"
6948,"LMSLPS150850009","assault"
7139,"LMSLPS150860526","assault"
8248,"LMSMPS500000005","assault"
8251,"LMSMPS500000009","assault"
8311,"LMSMPS500040027","assault"
8316,"LMSMPS500040035","assault"
8347,"LMSMPS500070009","assault"
8352,"LMSMPS500070053","assault"
8368,"LMSMPS500070063","assault"
8379,"LMSMPS500080001","assault"
8463,"LMSMPS500090031","assault"
8541,"LMSMPS500100054","assault"
8547,"LMSMPS500100058","assault"
8576,"LMSMPS500100089","assault"
8632,"LMSMPS500140011","assault"
8665,"LMSMPS500140041","assault"
8679,"LMSMPS500140056","assault"
8687,"LMSMPS500140061","assault"
8692,"LMSMPS500140067","assault"
8732,"LMSMPS500160018","assault"
8740,"LMSMPS500170009","assault"
8773,"LMSMPS500180016","assault"
8804,"LMSMPS500220028","assault"
9011,"LMSMPS500450015","assault"
9027,"LMSMPS500450031","assault"
9042,"LMSMPS500450042","assault"
9089,"LMSMPS500460010","assault"
9109,"LMSMPS500460020","assault"
9112,"LMSMPS500460024","assault"
9134,"LMSMPS500460047","assault"
9334,"LMSMPS500510019","assault"
9340,"LMSMPS500510023","assault"
9360,"LMSMPS500510037","assault"
9372,"LMSMPS500510047","assault"
9465,"LMSMPS500540042","assault"
9510,"LMSMPS500570002","assault"
9576,"LMSMPS500590019","assault"
9602,"LMSMPS500600015","assault"
9614,"LMSMPS500620003","assault"
9618,"LMSMPS500620005","assault"
9701,"LMSMPS500640017","assault"
9730,"LMSMPS500640071","assault"
9747,"LMSMPS500660007","assault"
9809,"LMSMPS500670014","assault"
9830,"LMSMPS500670028","assault"
9882,"LMSMPS500670108","assault"
9885,"LMSMPS500680001","assault"
10173,"LMSMPS500850012","assault"
10185,"LMSMPS500850016","assault"
10205,"LMSMPS500860015","assault"
10214,"LMSMPS500860021","assault"
10247,"LMSMPS500880024","assault"
10339,"LMSMPS500930017","assault"
10342,"LMSMPS500930020","assault"
10367,"LMSMPS500940012","assault"
10394,"LMSMPS500990006","assault"
10397,"LMSMPS500990011","assault"
10402,"LMSMPS500990014","assault"
10406,"LMSMPS500990018","assault"
10427,"LMSMPS500990034","assault"
10430,"LMSMPS500990035","assault"
10489,"LMSMPS501000008","assault"
10491,"LMSMPS501000009","assault"
10493,"LMSMPS501000012","assault"
10520,"LMSMPS501010021","assault"
10541,"LMSMPS501010039","assault"
10543,"LMSMPS501010040","assault"
10564,"LMSMPS501010050","assault"
10672,"LMSMPS501030024","assault"
10744,"LMSMPS501040034","assault"
10749,"LMSMPS501040036","assault"
10760,"LMSMPS501050002","assault"
10775,"LMSMPS501060007","assault"
10784,"LMSMPS501060015","assault"
10814,"LMSMPS501060034","assault"
10818,"LMSMPS501060035","assault"
10831,"LMSMPS501070018","assault"
10851,"LMSMPS501070032","assault"
10855,"LMSMPS501070033","assault"
10881,"LMSMPS501080002","assault"
10890,"LMSMPS501100002","assault"
10892,"LMSMPS501100003","assault"
10903,"LMSMPS501110001","assault"
10931,"LMSMPS501160002","assault"
10966,"LMSMPS501220007","assault"
11080,"LMSMPS501240023","assault"
11090,"LMSMPS501240025","assault"
11114,"LMSMPS501240041","assault"
11246,"LMSMPS501310017","assault"
11285,"LMSMPS501350011","assault"
11340,"LMSMPS501350050","assault"
11345,"LMSMPS501350051","assault"
11349,"LMSMPS501350053","assault"
11611,"LMSMPS501380042","assault"
11696,"LMSMPS501400041","assault"
11735,"LMSMPS501420018","assault"
11786,"LMSMPS501420052","assault"
11891,"LMSMPS501430017","assault"
11896,"LMSMPS501430018","assault"
11923,"LMSMPS501430034","assault"
11967,"LMSMPS501440027","assault"
12075,"LMSMPS501450002","assault"
12093,"LMSMPS501460024","assault"
12125,"LMSMPS501460062","assault"
12205,"LMSMPS501470006","assault"
12209,"LMSMPS501470007","assault"
12218,"LMSMPS501470011","assault"
12340,"LMSMPS501520026","assault"
12345,"LMSMPS501520027","assault"
12349,"LMSMPS501520028","assault"
12411,"LMSMPS501520074","assault"
12747,"LMSMPS501550007","assault"
12750,"LMSMPS501550008","assault"
12771,"LMSMPS501550019","assault"
12833,"LMSMPS501570031","assault"
12837,"LMSMPS501570035","assault"
12852,"LMSMPS501570040","assault"
12859,"LMSMPS501570043","assault"
12873,"LMSMPS501570046","assault"
12919,"LMSMPS501580022","assault"
13255,"LMSMPS501630037","assault"
13264,"LMSMPS501630041","assault"
13267,"LMSMPS501630043","assault"
13270,"LMSMPS501630046","assault"
13375,"LMSMPS501640035","assault"
13379,"LMSMPS501640036","assault"
13398,"LMSMPS501650040","assault"
13415,"LMSMPS501650055","assault"
13427,"LMSMPS501650059","assault"
13601,"LMSMPS501670045","assault"
13693,"LMSMPS501680034","assault"
13705,"LMSMPS501680038","assault"
13776,"LMSMPS501730007","assault"
13799,"LMSMPS501770010","assault"
13850,"LMSMPS501790004","assault"
13866,"LMSMPS501790017","assault"
13961,"LMSMPS501800011","assault"
13968,"LMSMPS501800016","assault"
13988,"LMSMPS501800027","assault"
14079,"LMSMPS501810093","assault"
14089,"LMSMPS501820003","assault"
14133,"LMSMPS501850050","assault"
14176,"LMSMPS501860013","assault"
14184,"LMSMPS501860015","assault"
14207,"LMSMPS501870037","assault"
14257,"LMSMPS501880029","assault"
14261,"LMSMPS501880035","assault"
14286,"LMSMPS501890086","assault"
14291,"LMSMPS501890092","assault"
14293,"LMSMPS501890096","assault"
14298,"LMSMPS501890098","assault"
14373,"LMSMPS501900022","assault"
14380,"LMSMPS501900025","assault"
14396,"LMSMPS501900042","assault"
14399,"LMSMPS501900049","assault"
14407,"LMSMPS501900053","assault"
14471,"LMSMPS501910069","assault"
14507,"LMSMPS501920056","assault"
14541,"LMSMPS502010011","assault"
14546,"LMSMPS502010012","assault"
14577,"LMSMPS502020015","assault"
14594,"LMSMPS502020027","assault"
14604,"LMSMPS502020039","assault"
14642,"LMSMPS502030009","assault"
14654,"LMSMPS502030023","assault"
14684,"LMSMPS502040010","assault"
14701,"LMSMPS502040021","assault"
14773,"LMSMPS502050027","assault"
14779,"LMSMPS502050032","assault"
14825,"LMSMPS502060006","assault"
14828,"LMSMPS502060011","assault"
14841,"LMSMPS502060034","assault"
14873,"LMSMPS502060060","assault"
14875,"LMSMPS502060061","assault"
14878,"LMSMPS502060063","assault"
14881,"LMSMPS502060064","assault"
14893,"LMSMPS502060073","assault"
14896,"LMSMPS502060074","assault"
14970,"LMSMPS502070031","assault"
14982,"LMSMPS502070036","assault"
15040,"LMSMPS502080030","assault"
15117,"LMSMPS502100030","assault"
15136,"LMSMPS502100043","assault"
15197,"LMSMPS502110009","assault"
15217,"LMSMPS502110022","assault"
15220,"LMSMPS502110023","assault"
15257,"LMSMPS502120016","assault"
15271,"LMSMPS502120022","assault"
15366,"LMSMPS502130019","assault"
15369,"LMSMPS502130020","assault"
15376,"LMSMPS502130022","assault"
15380,"LMSMPS502130027","assault"
15399,"LMSMPS502170006","assault"
15497,"LMSMPS502210011","assault"
15511,"LMSMPS502210016","assault"
15527,"LMSMPS502210038","assault"
15549,"LMSMPS502220067","assault"
15551,"LMSMPS502220072","assault"
15561,"LMSMPS502220077","assault"
15680,"LMSMPS502240062","assault"
15687,"LMSMPS502240070","assault"
15757,"LMSMPS502260016","assault"
15831,"LMSMPS502270014","assault"
15863,"LMSMPS502300017","assault"
15865,"LMSMPS502300019","assault"
15871,"LMSMPS502300024","assault"
15900,"LMSMPS502310009","assault"
15907,"LMSMPS502310011","assault"
15955,"LMSMPS502320016","assault"
15958,"LMSMPS502320018","assault"
16027,"LMSMPS502330011","assault"
16171,"LMSMPS502360033","assault"
16183,"LMSMPS502370014","assault"
16225,"LMSMPS502380030","assault"
16245,"LMSMPS502380054","assault"
16282,"LMSMPS502400032","assault"
16290,"LMSMPS502400034","assault"
16398,"LMSMPS502410097","assault"
16438,"LMSMPS502430013","assault"
16442,"LMSMPS502430016","assault"
16450,"LMSMPS502430024","assault"
16477,"LMSMPS502440017","assault"
16482,"LMSMPS502440023","assault"
16520,"LMSMPS502440138","assault"
16585,"LMSMPS502470019","assault"
16587,"LMSMPS502470025","assault"
16651,"LMSMPS502480079","assault"
16658,"LMSMPS502480080","assault"
16786,"LMSMPS502630034","assault"
16829,"LMSMPS502670036","assault"
16893,"LMSMPS502680017","assault"
16930,"LMSMPS502690023","assault"
16940,"LMSMPS502690031","assault"
16948,"LMSMPS502690033","assault"
16974,"LMSMPS502690041","assault"
17001,"LMSMPS502690056","assault"
17042,"LMSMPS502700066","assault"
17045,"LMSMPS502700067","assault"
17073,"LMSMPS502700091","assault"
17136,"LMSMPS502740034","assault"
17224,"LMSMPS502770031","assault"
17228,"LMSMPS502770033","assault"
17248,"LMSMPS502780003","assault"
17254,"LMSMPS502780005","assault"
17325,"LMSMPS502820012","assault"
17395,"LMSMPS502830018","assault"
17400,"LMSMPS502830022","assault"
17415,"LMSMPS502830029","assault"
17420,"LMSMPS502830030","assault"
17425,"LMSMPS502830031","assault"
17429,"LMSMPS502830033","assault"
17445,"LMSMPS502840026","assault"
17451,"LMSMPS502840027","assault"
17461,"LMSMPS502840032","assault"
17466,"LMSMPS502840033","assault"
17474,"LMSMPS502840039","assault"
17508,"LMSMPS502850016","assault"
17512,"LMSMPS502850018","assault"
17517,"LMSMPS502850019","assault"
17564,"LMSMPS502860036","assault"
17572,"LMSMPS502860042","assault"
17575,"LMSMPS502860043","assault"
17590,"LMSMPS502860048","assault"
17596,"LMSMPS502860049","assault"
17603,"LMSMPS502860056","assault"
17660,"LMSMPS502870026","assault"
17667,"LMSMPS502870029","assault"
17706,"LMSMPS502870093","assault"
17795,"LMSMPS502890010","assault"
17827,"LMSMPS502910024","assault"
17893,"LMSMPS502920015","assault"
17943,"LMSMPS502930026","assault"
17947,"LMSMPS502930027","assault"
17965,"LMSMPS502930032","assault"
17971,"LMSMPS502930037","assault"
18048,"LMSMPS502940043","assault"
18060,"LMSMPS502940053","assault"
18095,"LMSMPS502940077","assault"
18147,"LMSMPS502950077","assault"
18150,"LMSMPS502950079","assault"
18159,"LMSMPS502950081","assault"
18163,"LMSMPS502950083","assault"
18272,"LMSMPS502970027","assault"
18277,"LMSMPS502970030","assault"
18280,"LMSMPS502970031","assault"
18430,"LMSMPS502990030","assault"
18435,"LMSMPS502990032","assault"
18534,"LMSMPS503020040","assault"
18592,"LMSMPS503030037","assault"
18605,"LMSMPS503030042","assault"
18638,"LMSMPS503070017","assault"
18642,"LMSMPS503070020","assault"
18694,"LMSMPS503100017","assault"
18701,"LMSMPS503100020","assault"
18764,"LMSMPS503110019","assault"
18782,"LMSMPS503110026","assault"
18825,"LMSMPS503120067","assault"
18831,"LMSMPS503120074","assault"
18875,"LMSMPS503130033","assault"
18918,"LMSMPS503140036","assault"
18934,"LMSMPS503140044","assault"
18936,"LMSMPS503140047","assault"
18971,"LMSMPS503150031","assault"
18974,"LMSMPS503150033","assault"
18993,"LMSMPS503160029","assault"
19101,"LMSMPS503170046","assault"
19106,"LMSMPS503170048","assault"
19119,"LMSMPS503180024","assault"
19125,"LMSMPS503180025","assault"
19133,"LMSMPS503180027","assault"
19135,"LMSMPS503180029","assault"
19138,"LMSMPS503180031","assault"
19178,"LMSMPS503190049","assault"
19203,"LMSMPS503190063","assault"
19210,"LMSMPS503190065","assault"
19227,"LMSMPS503190073","assault"
19445,"LMSMPS503240043","assault"
19458,"LMSMPS503240054","assault"
19462,"LMSMPS503240056","assault"
19507,"LMSMPS503250056","assault"
19512,"LMSMPS503250062","assault"
19560,"LMSMPS503260078","assault"
19731,"LMSMPS503750002","assault"
19734,"LMSMPS503750003","assault"
19748,"LMSMPS503770031","assault"
19754,"LMSMPS503770032","assault"
19759,"LMSMPS503770037","assault"
19817,"LMSMPS503790048","assault"
19847,"LMSMPS503800034","assault"
19888,"LMSMPS503810084","assault"
20002,"LMSMPS503830017","assault"
20006,"LMSMPS503830018","assault"
20050,"LMSMPS503840021","assault"
20171,"LMSMPS503890029","assault"
20267,"LMSMPS503900033","assault"
20271,"LMSMPS503900034","assault"
20304,"LMSMPS503900110","assault"
20348,"LMSMPS503940027","assault"
20385,"LMSMPS503960021","assault"
20389,"LMSMPS503960024","assault"
20465,"LMSMPS503960122","assault"
20479,"LMSMPS503970038","assault"
20499,"LMSMPS503970110","assault"
20574,"LMSMPS504020017","assault"
20619,"LMSMPS504070027","assault"
20643,"LMSMPS504070034","assault"
20646,"LMSMPS504070036","assault"
20676,"LMSMPS504080013","assault"
20680,"LMSMPS504080017","assault"
20682,"LMSMPS504080019","assault"
20744,"LMSMPS504090010","assault"
